id,source_url,source_trust,company_name,industry_sector,raw_text_snippet,location,extracted_keywords,recommended_product,secondary_product,urgency_score,confidence_score,status,created_at,normalized_company,is_verified,priority_score
3877c862-82a0-4fbf-ab49-e0cefec9aea9,https://dgft.gov.in/tenders/news/signal-449,98,Reliance Industries,Power & Logistics,"notice: reliance industries is initiating a port bunkering service in chennai, tn. this development indicates immediate requirement for ldo.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.93,New,2026-01-25,Reliance,True,7.32
0494be78-b6a9-4fc8-b85d-234191176e87,https://dgft.gov.in/tenders/news/signal-450,98,L&T Industries,Chemical & Solvents,"notice: l&t industries is initiating a solvent extraction unit in nagpur, mh. this development indicates immediate requirement for hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,6,0.95,New,2026-01-06,L&T,True,7.3999999999999995
950e8e41-8fec-46f8-b8f8-bcf9b85b2e53,https://economictimes.indiatimes.com/news/signal-451,95,Vedanta Industries,Road Construction,"notice: vedanta industries is initiating a nhai highway project in nagpur, mh. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.88,New,2026-01-06,Vedanta,True,5.92
3ef36048-08a5-487f-bb0c-f611dd916190,https://industry-news-wire.in/news/signal-452,70,Vedanta Enterprises,Road Construction,"notice: vedanta enterprises is initiating a bridge building in nagpur, mh. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.97,New,2026-01-16,Vedanta,False,8.08
1b8a4a84-7184-4149-8b2f-205eba184cf3,https://industry-news-wire.in/news/signal-453,70,Adani Industries,Road Construction,"notice: adani industries is initiating a nhai highway project in nagpur, mh. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.97,New,2026-01-09,Adani,False,8.08
6b22ed08-0d43-4355-8004-2be62e498ad9,https://dgft.gov.in/tenders/news/signal-454,98,UltraTech Infra,Power & Logistics,"notice: ultratech infra is initiating a port bunkering service in chennai, tn. this development indicates immediate requirement for ldo.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.95,New,2026-01-12,Ultratech,True,6.199999999999999
cc1e508a-c4f1-4530-a5dc-e0514823f16a,https://industry-news-wire.in/news/signal-455,70,Tata Industries,Textiles (Jute),"notice: tata industries is initiating a jute mill modernization in chennai, tn. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.81,New,2026-01-17,Tata,False,5.640000000000001
e88a1777-6e0e-44d2-b4df-6e35358e35c2,https://economictimes.indiatimes.com/news/signal-456,95,Tata Enterprises,Power & Logistics,"notice: tata enterprises is initiating a port bunkering service in ahmedabad, gj. this development indicates immediate requirement for ldo.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.81,New,2026-01-16,Tata,True,6.84
45fed6c1-d485-417a-a5e5-2bcc1ae0207f,https://industry-news-wire.in/news/signal-457,70,Birla Ltd,Power & Logistics,"notice: birla ltd is initiating a captive power plant backup in visakhapatnam, ap. this development indicates immediate requirement for ldo.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.84,New,2026-02-04,Birla,False,7.5600000000000005
77a5f766-1c50-4a4c-9788-b3dfcaaaf6ff,https://economictimes.indiatimes.com/news/signal-458,95,Vedanta Ltd,Textiles (Jute),"notice: vedanta ltd is initiating a fibre softening process in visakhapatnam, ap. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.89,New,2026-01-29,Vedanta,True,7.16
49113477-e362-43d4-8945-2931e45f40a1,https://industry-news-wire.in/news/signal-459,70,UltraTech Enterprises,Road Construction,"notice: ultratech enterprises is initiating a expressway construction in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.94,New,2026-01-19,Ultratech,False,6.16
ccb387f7-ce9d-466a-9d21-1d2db3a9790f,https://economictimes.indiatimes.com/news/signal-460,95,JSW Infra,Manufacturing (Steel/Glass),"notice: jsw infra is initiating a boiler capacity expansion in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Ahmedabad, GJ","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.91,New,2026-01-08,Jsw,True,7.24
1a215a8f-e554-416d-9503-84507af70059,https://industry-news-wire.in/news/signal-461,70,JSW Group,Manufacturing (Steel/Glass),"notice: jsw group is initiating a heat treatment plant in ahmedabad, gj. this development indicates immediate requirement for furnace oil (fo).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.84,New,2026-01-05,Jsw,False,7.5600000000000005
f33141cd-8eba-4773-b51c-a1acdaf221c2,https://economictimes.indiatimes.com/news/signal-462,95,Birla Enterprises,Textiles (Jute),"notice: birla enterprises is initiating a fibre softening process in visakhapatnam, ap. this development indicates immediate requirement for jbo (jute batching oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.77,New,2026-02-02,Birla,True,6.68
885a0709-0b8a-47e8-acda-3fc6604363e1,https://economictimes.indiatimes.com/news/signal-463,95,UltraTech Industries,Road Construction,"notice: ultratech industries is initiating a pavement resurfacing in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.89,New,2026-01-16,Ultratech,True,6.5600000000000005
bb3e5119-3553-4736-a99d-8471eebe50c3,https://industry-news-wire.in/news/signal-464,70,GMR Enterprises,Manufacturing (Steel/Glass),"notice: gmr enterprises is initiating a new blast furnace installation in nagpur, mh. this development indicates immediate requirement for furnace oil (fo).","Ahmedabad, GJ","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.93,New,2026-01-18,Gmr,False,6.720000000000001
68f7a574-dfd8-4460-bec3-7f6db7a304a1,https://economictimes.indiatimes.com/news/signal-465,95,Reliance Infra,Textiles (Jute),"notice: reliance infra is initiating a jute mill modernization in visakhapatnam, ap. this development indicates immediate requirement for jbo (jute batching oil).","Ahmedabad, GJ","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.96,New,2026-01-10,Reliance,True,6.24
638f10fd-b59f-45c7-9a80-50ce0b7c36c0,https://economictimes.indiatimes.com/news/signal-466,95,Jindal Infra,Textiles (Jute),"notice: jindal infra is initiating a jute mill modernization in chennai, tn. this development indicates immediate requirement for jbo (jute batching oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.76,New,2026-01-22,Jindal,True,5.4399999999999995
3b177934-e5bc-4574-9c3d-18e514697455,https://dgft.gov.in/tenders/news/signal-467,98,JSW Enterprises,Road Construction,"notice: jsw enterprises is initiating a expressway construction in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.91,New,2026-01-13,Jsw,True,6.640000000000001
3dc46b9b-2f38-48dd-8912-ab548838e20a,https://dgft.gov.in/tenders/news/signal-468,98,Tata Industries,Manufacturing (Steel/Glass),"notice: tata industries is initiating a boiler capacity expansion in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.86,New,2026-01-10,Tata,True,7.039999999999999
71f355d9-dd39-4a4d-90a2-e6a1878c2e14,https://dgft.gov.in/tenders/news/signal-469,98,Vedanta Industries,Road Construction,"notice: vedanta industries is initiating a bridge building in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.81,New,2026-01-03,Vedanta,True,6.84
f48b7a15-37b0-462a-a4d4-5fc5715d5cd0,https://industry-news-wire.in/news/signal-470,70,JSW Group,Power & Logistics,"notice: jsw group is initiating a port bunkering service in visakhapatnam, ap. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.78,New,2026-01-01,Jsw,False,6.12
2030eb50-595a-4560-a8d2-2859a56ada50,https://industry-news-wire.in/news/signal-471,70,Birla Industries,Road Construction,"notice: birla industries is initiating a expressway construction in kolkata, wb. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.97,New,2026-01-16,Birla,False,6.279999999999999
d036b433-471d-4ea6-b085-d9ed29d20e63,https://dgft.gov.in/tenders/news/signal-472,98,Jindal Ltd,Manufacturing (Steel/Glass),"notice: jindal ltd is initiating a new blast furnace installation in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.83,New,2026-02-03,Jindal,True,6.32
dbd9a3f6-fd65-4ce7-8cc3-1f649e028827,https://dgft.gov.in/tenders/news/signal-473,98,Reliance Infra,Road Construction,"notice: reliance infra is initiating a nhai highway project in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.76,New,2026-01-16,Reliance,True,5.4399999999999995
dc80d056-a176-44f6-9ff0-c2c5e17281bc,https://dgft.gov.in/tenders/news/signal-474,98,Adani Infra,Power & Logistics,"notice: adani infra is initiating a dg set maintenance in nagpur, mh. this development indicates immediate requirement for ldo.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.94,New,2026-01-16,Adani,True,7.359999999999999
77d58a36-87c0-43da-8081-cfbb01c9e698,https://dgft.gov.in/tenders/news/signal-475,98,Reliance Industries,Road Construction,"notice: reliance industries is initiating a expressway construction in nagpur, mh. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.81,New,2026-01-13,Reliance,True,6.24
99ae545e-28c4-4081-affe-f03c0c1c0081,https://dgft.gov.in/tenders/news/signal-476,98,L&T Infra,Manufacturing (Steel/Glass),"notice: l&t infra is initiating a new blast furnace installation in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Visakhapatnam, AP","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.84,New,2026-01-12,L&T,True,5.76
c7f626dd-42d4-4d26-b40c-b047c47ba258,https://dgft.gov.in/tenders/news/signal-477,98,L&T Group,Chemical & Solvents,"notice: l&t group is initiating a industrial cleaning unit in chennai, tn. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,6,0.96,New,2026-01-23,L&T,True,7.4399999999999995
c4880191-d67f-474a-8167-98fb49beccf9,https://dgft.gov.in/tenders/news/signal-478,98,Reliance Group,Road Construction,"notice: reliance group is initiating a expressway construction in chennai, tn. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.95,New,2026-01-25,Reliance,True,7.3999999999999995
e9636371-6de0-4a82-9218-d233d851c80f,https://economictimes.indiatimes.com/news/signal-479,95,GMR Ltd,Manufacturing (Steel/Glass),"notice: gmr ltd is initiating a new blast furnace installation in jamshedpur, jh. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.83,New,2026-02-02,Gmr,True,7.52
6318800f-626a-4863-8e99-3d18cd27eb05,https://economictimes.indiatimes.com/news/signal-480,95,Tata Industries,Road Construction,"notice: tata industries is initiating a nhai highway project in chennai, tn. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.91,New,2026-01-14,Tata,True,7.24
774e6ec6-c606-4305-b693-89cd335815ad,https://dgft.gov.in/tenders/news/signal-481,98,Tata Group,Manufacturing (Steel/Glass),"notice: tata group is initiating a heat treatment plant in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Visakhapatnam, AP","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.97,New,2026-01-17,Tata,True,6.279999999999999
a6b90d4e-ced5-4935-a715-d763c2edfa8c,https://dgft.gov.in/tenders/news/signal-482,98,GMR Infra,Textiles (Jute),"notice: gmr infra is initiating a batching oil procurement in visakhapatnam, ap. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.84,New,2026-01-15,Gmr,True,6.359999999999999
0555f9ad-3462-4b94-bf22-a17539f8da21,https://dgft.gov.in/tenders/news/signal-483,98,Adani Infra,Power & Logistics,"notice: adani infra is initiating a captive power plant backup in jamshedpur, jh. this development indicates immediate requirement for ldo.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.78,New,2026-01-17,Adani,True,7.32
8975e191-ece7-410c-978d-2398e6dc488e,https://industry-news-wire.in/news/signal-484,70,L&T Ltd,Chemical & Solvents,"notice: l&t ltd is initiating a solvent extraction unit in chennai, tn. this development indicates immediate requirement for hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,4,0.81,New,2026-01-02,L&T,False,5.640000000000001
92f94a13-d9d4-4422-b9d4-0775522a0503,https://dgft.gov.in/tenders/news/signal-485,98,GMR Enterprises,Road Construction,"notice: gmr enterprises is initiating a expressway construction in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.78,New,2026-01-26,Gmr,True,6.72
12691bf2-77bc-4b53-a45f-ffe5dcc00336,https://dgft.gov.in/tenders/news/signal-486,98,Tata Industries,Power & Logistics,"notice: tata industries is initiating a captive power plant backup in jamshedpur, jh. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.78,New,2026-02-03,Tata,True,6.72
d9b11cfc-7b81-40a5-bcb0-c2b007df7bf5,https://dgft.gov.in/tenders/news/signal-487,98,Jindal Ltd,Road Construction,"notice: jindal ltd is initiating a pavement resurfacing in kolkata, wb. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.98,New,2026-01-05,Jindal,True,6.32
380f1e93-491c-4c47-8601-31cc0cff4d54,https://dgft.gov.in/tenders/news/signal-488,98,Jindal Infra,Power & Logistics,"notice: jindal infra is initiating a dg set maintenance in kolkata, wb. this development indicates immediate requirement for ldo.","Jamshedpur, JH","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.89,New,2026-01-06,Jindal,True,5.96
fcaaaea9-09a8-4a28-b040-81e1a5d2a305,https://industry-news-wire.in/news/signal-489,70,Birla Infra,Road Construction,"notice: birla infra is initiating a nhai highway project in nagpur, mh. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.96,New,2026-01-25,Birla,False,7.4399999999999995
31968f2f-e2af-4a23-9ec6-96c48c85e706,https://economictimes.indiatimes.com/news/signal-490,95,JSW Infra,Textiles (Jute),"notice: jsw infra is initiating a jute mill modernization in jamshedpur, jh. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.89,New,2026-02-05,Jsw,True,6.5600000000000005
959226f2-0838-48a0-8136-47ccdfb22d7a,https://dgft.gov.in/tenders/news/signal-491,98,L&T Ltd,Textiles (Jute),"notice: l&t ltd is initiating a batching oil procurement in ahmedabad, gj. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.91,New,2026-01-24,L&T,True,6.640000000000001
b45eb22a-56d6-414d-bda9-c19bf35e0756,https://dgft.gov.in/tenders/news/signal-492,98,Tata Industries,Textiles (Jute),"notice: tata industries is initiating a batching oil procurement in visakhapatnam, ap. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.95,New,2026-01-25,Tata,True,6.8
28bf2ccb-d24c-44b5-9faa-4d59ef318b34,https://industry-news-wire.in/news/signal-493,70,Jindal Infra,Textiles (Jute),"notice: jindal infra is initiating a batching oil procurement in visakhapatnam, ap. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.78,New,2026-01-03,Jindal,False,6.12
33a2c038-ecc6-4b2d-a19c-59fc57b10abb,https://dgft.gov.in/tenders/news/signal-494,98,UltraTech Infra,Power & Logistics,"notice: ultratech infra is initiating a dg set maintenance in nagpur, mh. this development indicates immediate requirement for ldo.","Jamshedpur, JH","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.92,New,2026-01-09,Ultratech,True,6.08
d540ef17-cbb5-4d24-bcd2-04cb9a6a7fd9,https://economictimes.indiatimes.com/news/signal-495,95,Reliance Group,Power & Logistics,"notice: reliance group is initiating a dg set maintenance in jamshedpur, jh. this development indicates immediate requirement for ldo.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.92,New,2026-01-11,Reliance,True,7.279999999999999
7b4a49a1-00ea-4f1d-980e-34d407cef61b,https://economictimes.indiatimes.com/news/signal-496,95,Jindal Group,Chemical & Solvents,"notice: jindal group is initiating a solvent extraction unit in visakhapatnam, ap. this development indicates immediate requirement for hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,4,0.78,New,2026-01-11,Jindal,True,5.52
104c30b6-4cc0-4d10-89fc-9a317f300457,https://economictimes.indiatimes.com/news/signal-497,95,Birla Infra,Textiles (Jute),"notice: birla infra is initiating a fibre softening process in chennai, tn. this development indicates immediate requirement for jbo (jute batching oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.85,New,2026-02-04,Birla,True,6.4
e3c24e69-ca6f-4cee-a551-70c643e74cf0,https://economictimes.indiatimes.com/news/signal-498,95,UltraTech Group,Textiles (Jute),"notice: ultratech group is initiating a fibre softening process in jamshedpur, jh. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.78,New,2026-01-28,Ultratech,True,5.52
d617a36c-b8a5-4798-98e3-e4be563d93ef,https://industry-news-wire.in/news/signal-499,70,Jindal Industries,Textiles (Jute),"notice: jindal industries is initiating a fibre softening process in kolkata, wb. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.84,New,2026-01-27,Jindal,False,6.359999999999999
6da008f0-dca0-493e-a226-628c4bc59f73,https://economictimes.indiatimes.com/news/signal-500,95,Jindal Industries,Chemical & Solvents,"notice: jindal industries is initiating a edible oil refinery setup in nagpur, mh. this development indicates immediate requirement for hexane.","Kolkata, WB","extraction, purification, solvent",Hexane,Solvent 1425,6,0.81,New,2026-01-17,Jindal,True,6.84
881e83e8-a524-4c44-8a46-d9f118719a98,https://economictimes.indiatimes.com/news/signal-501,95,UltraTech Industries,Power & Logistics,"notice: ultratech industries is initiating a dg set maintenance in ahmedabad, gj. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.89,New,2026-01-14,Ultratech,True,5.96
30536a30-9647-4e82-a155-c68078daef57,https://industry-news-wire.in/news/signal-502,70,GMR Infra,Road Construction,"notice: gmr infra is initiating a nhai highway project in kolkata, wb. this development indicates immediate requirement for bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.97,New,2026-01-03,Gmr,False,6.279999999999999
4e146935-2d92-4537-86d9-0f421601f4f0,https://dgft.gov.in/tenders/news/signal-503,98,L&T Ltd,Power & Logistics,"notice: l&t ltd is initiating a port bunkering service in jamshedpur, jh. this development indicates immediate requirement for ldo.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.95,New,2026-01-19,L&T,True,8.0
500d3735-f78a-443c-b737-cb3b4991bd40,https://economictimes.indiatimes.com/news/signal-504,95,GMR Group,Road Construction,"notice: gmr group is initiating a expressway construction in kolkata, wb. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.78,New,2026-01-27,Gmr,True,5.52
98598779-62fd-4f35-97e9-ca568e9dd2f8,https://industry-news-wire.in/news/signal-505,70,Adani Ltd,Road Construction,"notice: adani ltd is initiating a nhai highway project in chennai, tn. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.9,New,2026-01-12,Adani,False,6.0
c701ca08-768c-409a-ac63-356a4af7adc9,https://dgft.gov.in/tenders/news/signal-506,98,Tata Industries,Manufacturing (Steel/Glass),"notice: tata industries is initiating a boiler capacity expansion in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.86,New,2026-01-24,Tata,True,5.84
921d146d-cfb9-45f9-b76b-5d1cdc2e1d5e,https://economictimes.indiatimes.com/news/signal-507,95,Vedanta Group,Textiles (Jute),"notice: vedanta group is initiating a batching oil procurement in jamshedpur, jh. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.76,New,2026-01-09,Vedanta,True,6.64
875302b2-71f9-4363-8496-9b1b0563c0af,https://economictimes.indiatimes.com/news/signal-508,95,Adani Enterprises,Road Construction,"notice: adani enterprises is initiating a bridge building in chennai, tn. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.84,New,2026-02-03,Adani,True,6.959999999999999
dbc38569-42c4-4650-8f60-8359d508c121,https://economictimes.indiatimes.com/news/signal-509,95,UltraTech Infra,Power & Logistics,"notice: ultratech infra is initiating a captive power plant backup in jamshedpur, jh. this development indicates immediate requirement for ldo.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.96,New,2026-01-02,Ultratech,True,6.84
d825f867-33ab-4f74-b0c5-c50a405b305d,https://economictimes.indiatimes.com/news/signal-510,95,Vedanta Industries,Manufacturing (Steel/Glass),"notice: vedanta industries is initiating a new blast furnace installation in nagpur, mh. this development indicates immediate requirement for furnace oil (fo).","Nagpur, MH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.93,New,2026-02-01,Vedanta,True,7.32
43b1b0c4-da29-4383-94b2-c799f7fc4566,https://industry-news-wire.in/news/signal-511,70,Birla Ltd,Road Construction,"notice: birla ltd is initiating a expressway construction in kolkata, wb. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.94,New,2026-02-03,Birla,False,7.96
c8efdf3d-7f32-4044-b91f-1b91e9ada1ba,https://economictimes.indiatimes.com/news/signal-512,95,GMR Ltd,Power & Logistics,"notice: gmr ltd is initiating a port bunkering service in nagpur, mh. this development indicates immediate requirement for ldo.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.96,New,2026-02-05,Gmr,True,8.04
a23faa7b-e269-4627-8535-940de52b48fe,https://industry-news-wire.in/news/signal-513,70,Jindal Enterprises,Chemical & Solvents,"notice: jindal enterprises is initiating a industrial cleaning unit in nagpur, mh. this development indicates immediate requirement for hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,5,0.88,New,2026-01-09,Jindal,False,6.52
81651232-3eda-4e79-8e1e-03f44b33603a,https://economictimes.indiatimes.com/news/signal-514,95,GMR Group,Power & Logistics,"notice: gmr group is initiating a port bunkering service in kolkata, wb. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.91,New,2026-01-10,Gmr,True,6.04
bbd0e2ae-6f88-46e9-98c6-47cab2bda5ad,https://economictimes.indiatimes.com/news/signal-515,95,Jindal Industries,Power & Logistics,"notice: jindal industries is initiating a dg set maintenance in kolkata, wb. this development indicates immediate requirement for ldo.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.78,New,2026-01-15,Jindal,True,6.12
39e91ce4-4a43-40b9-b7bc-5568a2431287,https://industry-news-wire.in/news/signal-516,70,Reliance Enterprises,Road Construction,"notice: reliance enterprises is initiating a pavement resurfacing in kolkata, wb. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.81,New,2026-01-22,Reliance,False,6.84
4b117bc7-89d8-4205-9cbc-3b2f1d1b985f,https://dgft.gov.in/tenders/news/signal-517,98,JSW Enterprises,Chemical & Solvents,"notice: jsw enterprises is initiating a industrial cleaning unit in nagpur, mh. this development indicates immediate requirement for hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,5,0.77,New,2026-02-01,Jsw,True,6.08
137df8c7-c201-4302-a2cf-3f19b34a4b3e,https://dgft.gov.in/tenders/news/signal-518,98,Tata Infra,Textiles (Jute),"notice: tata infra is initiating a jute mill modernization in jamshedpur, jh. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.93,New,2026-01-12,Tata,True,6.720000000000001
edc1ebcf-b1a4-43f6-9710-3e4661b1c5ca,https://dgft.gov.in/tenders/news/signal-519,98,L&T Enterprises,Chemical & Solvents,"notice: l&t enterprises is initiating a industrial cleaning unit in visakhapatnam, ap. this development indicates immediate requirement for hexane.","Kolkata, WB","extraction, purification, solvent",Hexane,Solvent 1425,5,0.77,New,2026-02-05,L&T,True,6.08
e6038d66-37a1-4c4f-8a75-53473b2fbc63,https://industry-news-wire.in/news/signal-520,70,L&T Ltd,Manufacturing (Steel/Glass),"notice: l&t ltd is initiating a boiler capacity expansion in nagpur, mh. this development indicates immediate requirement for furnace oil (fo).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.83,New,2026-02-02,L&T,False,7.52
c8507a99-1900-4064-8006-06fba9b8ca9e,https://industry-news-wire.in/news/signal-521,70,L&T Infra,Manufacturing (Steel/Glass),"notice: l&t infra is initiating a new blast furnace installation in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.98,New,2026-01-08,L&T,False,7.52
4c5d620d-1c30-4990-8e2a-9e6d8e9197ac,https://dgft.gov.in/tenders/news/signal-522,98,Vedanta Ltd,Manufacturing (Steel/Glass),"notice: vedanta ltd is initiating a boiler capacity expansion in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.87,New,2026-01-02,Vedanta,True,7.08
